Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Salesperson,Product,Category,Quantity,Unit_Price_INR,Discount_Pct,Revenue_INR,Payment_Method
ORD-000717,2025-03-04,CUST-0350,Consumer,West,Ahmedabad,Rohan Mehta,Portable SSD 1TB,Storage,9,8080.6,0.1,65452.86,UPI
ORD-000718,2025-05-17,CUST-0432,SMB,Central,Indore,Rohan Mehta,Smart Watch,Accessories,2,11694.54,0.1,21050.17,Bank Transfer
ORD-000719,2025-07-31,CUST-0031,Consumer,East,Guwahati,Rohan Mehta,External HDD 2TB,Storage,2,6382.66,0.15,10850.52,UPI
ORD-000720,2025-09-22,CUST-0403,Consumer,North,Delhi,Rohan Mehta,Laptop Air 13,Electronics,2,54120.22,0.2,86592.35,UPI
ORD-000721,2025-11-20,CUST-0895,SMB,Central,Nagpur,Neha Kapoor,Standing Desk,Office,6,21822.47,0.2,104747.86,Debit Card
ORD-000722,2025-01-05,CUST-0660,Consumer,West,Pune,Kavya Nair,Portable SSD 1TB,Storage,2,8670.25,0.2,13872.4,Debit Card
ORD-000723,2025-11-29,CUST-0743,SMB,West,Pune,Vikram Singh,Mechanical Keyboard,Accessories,6,4516.85,0.0,27101.1,Credit Card
ORD-000724,2025-02-17,CUST-0816,SMB,North,Jaipur,Sneha Iyer,27-inch Monitor,Electronics,2,17871.05,0.1,32167.89,Debit Card
ORD-000725,2025-08-05,CUST-0127,Consumer,East,Kolkata,Priya Verma,27-inch Monitor,Electronics,1,18734.93,0.05,17798.18,Bank Transfer
ORD-000726,2025-06-02,CUST-0580,SMB,Central,Indore,Neha Kapoor,USB-C Hub,Accessories,2,2885.51,0.2,4616.82,Debit Card
ORD-000727,2025-05-26,CUST-0756,SMB,Central,Indore,Priya Verma,Office Chair,Office,4,11746.5,0.1,42287.4,Debit Card
ORD-000728,2025-09-22,CUST-0849,Consumer,West,Surat,Priya Verma,USB-C Hub,Accessories,4,2701.03,0.05,10263.91,UPI
ORD-000729,2025-02-01,CUST-0413,Enterprise,Central,Raipur,Vikram Singh,Mechanical Keyboard,Accessories,2,4441.18,0.05,8438.24,Bank Transfer
ORD-000730,2025-11-22,CUST-0844,Enterprise,West,Pune,Rohan Mehta,Mechanical Keyboard,Accessories,3,4604.27,0.2,11050.25,Credit Card
ORD-000731,2025-09-06,CUST-0467,Consumer,South,Kochi,Aarav Sharma,Standing Desk,Office,9,22064.11,0.05,188648.14,Credit Card
ORD-000732,2025-10-14,CUST-0586,Enterprise,East,Patna,Aarav Sharma,Smart Watch,Accessories,1,11532.4,0.15,9802.54,Credit Card
ORD-000733,2025-03-02,CUST-0146,Consumer,South,Kochi,Aarav Sharma,Smart Watch,Accessories,2,11433.57,0.0,22867.14,Debit Card
ORD-000734,2025-05-26,CUST-0892,Consumer,North,Delhi,Arjun Rao,Smartphone Lite,Electronics,4,24114.09,0.0,96456.36,Bank Transfer
ORD-000735,2025-10-21,CUST-0136,SMB,Central,Indore,Kavya Nair,Wireless Headphones,Accessories,6,6483.9,0.1,35013.06,Bank Transfer
ORD-000736,2025-12-08,CUST-0420,Consumer,Central,Raipur,Sneha Iyer,Wireless Mouse,Accessories,4,2227.45,0.0,8909.8,Bank Transfer
ORD-000737,2025-06-23,CUST-0887,Consumer,North,Chandigarh,Aarav Sharma,27-inch Monitor,Electronics,3,18088.14,0.05,51551.2,Debit Card
ORD-000738,2025-10-15,CUST-0776,Consumer,Central,Bhopal,Sneha Iyer,Office Chair,Office,3,11636.51,0.0,34909.53,Bank Transfer
ORD-000739,2025-09-15,CUST-0806,Consumer,East,Bhubaneswar,Sneha Iyer,External HDD 2TB,Storage,3,6486.67,0.05,18487.01,Bank Transfer
ORD-000740,2025-02-13,CUST-0349,Consumer,North,Lucknow,Rohan Mehta,Webcam HD,Accessories,2,3896.67,0.05,7403.67,Bank Transfer
ORD-000741,2025-01-13,CUST-0173,Consumer,Central,Nagpur,Rohan Mehta,Portable SSD 1TB,Storage,2,8907.82,0.0,17815.64,Credit Card
ORD-000742,2025-05-11,CUST-0334,Consumer,Central,Indore,Aarav Sharma,Webcam HD,Accessories,2,3770.98,0.05,7164.86,UPI
ORD-000743,2025-06-02,CUST-0054,Consumer,North,Chandigarh,Sneha Iyer,Mechanical Keyboard,Accessories,1,4391.07,0.15,3732.41,Credit Card
ORD-000744,2025-09-10,CUST-0567,SMB,West,Surat,Priya Verma,27-inch Monitor,Electronics,2,17687.17,0.0,35374.34,Bank Transfer
ORD-000745,2025-01-15,CUST-0692,SMB,Central,Bhopal,Sneha Iyer,Mechanical Keyboard,Accessories,7,4524.33,0.0,31670.31,Credit Card
ORD-000746,2025-06-05,CUST-0383,Consumer,South,Chennai,Sneha Iyer,USB-C Hub,Accessories,1,2716.97,0.1,2445.27,Bank Transfer
ORD-000747,2025-10-12,CUST-0001,Consumer,South,Bengaluru,Kavya Nair,Wireless Mouse,Accessories,5,2226.56,0.2,8906.24,Debit Card
ORD-000748,2025-11-03,CUST-0861,SMB,Central,Nagpur,Aarav Sharma,Wireless Headphones,Accessories,2,6585.93,0.05,12513.27,Credit Card
ORD-000749,2025-10-01,CUST-0287,Consumer,Central,Raipur,Sneha Iyer,USB-C Hub,Accessories,1,2892.54,0.1,2603.29,Debit Card
ORD-000750,2025-12-16,CUST-0350,SMB,East,Bhubaneswar,Kavya Nair,Smart Watch,Accessories,9,11727.62,0.1,94993.72,Debit Card
ORD-000751,2025-01-09,CUST-0689,SMB,North,Chandigarh,Arjun Rao,External HDD 2TB,Storage,3,6185.45,0.0,18556.35,Bank Transfer
ORD-000752,2025-07-21,CUST-0689,Consumer,West,Mumbai,Neha Kapoor,27-inch Monitor,Electronics,6,18571.5,0.1,100286.1,Bank Transfer
ORD-000753,2025-11-04,CUST-0474,Consumer,North,Jaipur,Sneha Iyer,Smart Watch,Accessories,5,12580.55,0.15,53467.34,Bank Transfer
ORD-000754,2025-01-05,CUST-0093,SMB,South,Hyderabad,Sneha Iyer,Smartphone Lite,Electronics,4,24502.07,0.1,88207.45,Credit Card
ORD-000755,2025-09-10,CUST-0201,Consumer,North,Lucknow,Priya Verma,Smart Watch,Accessories,2,12127.23,0.1,21829.01,Debit Card
ORD-000756,2025-10-19,CUST-0579,Consumer,Central,Indore,Priya Verma,27-inch Monitor,Electronics,3,18621.56,0.1,50278.21,Credit Card
ORD-000757,2025-02-03,CUST-0197,Consumer,East,Kolkata,Vikram Singh,Smartphone X,Electronics,3,42096.94,0.0,126290.82,Bank Transfer
ORD-000758,2025-01-02,CUST-0865,SMB,West,Surat,Vikram Singh,Mechanical Keyboard,Accessories,8,4697.44,0.0,37579.52,UPI
ORD-000759,2025-12-15,CUST-0049,Consumer,South,Hyderabad,Arjun Rao,27-inch Monitor,Electronics,2,19210.03,0.1,34578.05,Bank Transfer
ORD-000760,2025-06-11,CUST-0707,Consumer,South,Kochi,Priya Verma,Laptop Pro 14,Electronics,2,80399.85,0.15,136679.74,Credit Card
ORD-000761,2025-04-11,CUST-0828,Consumer,West,Mumbai,Neha Kapoor,Smartphone X,Electronics,1,40017.07,0.1,36015.36,Debit Card
ORD-000762,2025-05-07,CUST-0814,Consumer,Central,Indore,Priya Verma,Laptop Air 13,Electronics,8,57801.15,0.15,393047.82,Bank Transfer
ORD-000763,2025-02-18,CUST-0321,Consumer,West,Mumbai,Rohan Mehta,Office Chair,Office,1,11979.22,0.2,9583.38,UPI
ORD-000764,2025-08-15,CUST-0054,Consumer,Central,Nagpur,Arjun Rao,Laptop Pro 14,Electronics,3,79385.0,0.0,238155.0,Bank Transfer
ORD-000765,2025-02-19,CUST-0465,SMB,North,Lucknow,Kavya Nair,USB-C Hub,Accessories,1,2844.72,0.05,2702.48,Bank Transfer
ORD-000766,2025-11-14,CUST-0337,Consumer,Central,Indore,Priya Verma,USB-C Hub,Accessories,3,2667.27,0.1,7201.63,UPI
ORD-000767,2025-01-07,CUST-0653,SMB,South,Hyderabad,Neha Kapoor,USB-C Hub,Accessories,3,2913.22,0.15,7428.71,Bank Transfer
ORD-000768,2025-09-04,CUST-0320,SMB,South,Kochi,Neha Kapoor,Standing Desk,Office,1,20996.96,0.0,20996.96,Debit Card
ORD-000769,2025-10-26,CUST-0378,Consumer,East,Kolkata,Rohan Mehta,External HDD 2TB,Storage,1,6264.06,0.05,5950.86,UPI
ORD-000770,2025-05-02,CUST-0656,SMB,South,Chennai,Priya Verma,27-inch Monitor,Electronics,3,18211.06,0.0,54633.18,Debit Card
ORD-000771,2025-04-07,CUST-0580,Consumer,Central,Nagpur,Vikram Singh,Office Chair,Office,3,11721.28,0.05,33405.65,Bank Transfer
ORD-000772,2025-06-18,CUST-0655,Consumer,North,Chandigarh,Sneha Iyer,Smartphone X,Electronics,6,41982.91,0.15,214112.84,Bank Transfer
ORD-000773,2025-11-16,CUST-0211,Consumer,West,Surat,Rohan Mehta,Smartphone Lite,Electronics,4,23595.64,0.2,75506.05,UPI
ORD-000774,2025-07-05,CUST-0647,Consumer,South,Hyderabad,Aarav Sharma,Laptop Pro 14,Electronics,1,76366.49,0.0,76366.49,UPI
ORD-000775,2025-04-12,CUST-0252,Consumer,Central,Indore,Sneha Iyer,Smartphone Lite,Electronics,1,23218.28,0.0,23218.28,UPI
ORD-000776,2025-04-01,CUST-0347,Consumer,North,Chandigarh,Vikram Singh,Portable SSD 1TB,Storage,1,8191.66,0.15,6962.91,Bank Transfer
ORD-000777,2025-05-03,CUST-0445,SMB,Central,Bhopal,Priya Verma,Smart Watch,Accessories,3,12572.52,0.2,30174.05,Credit Card
ORD-000778,2025-03-08,CUST-0652,Consumer,West,Pune,Aarav Sharma,Webcam HD,Accessories,2,3829.0,0.1,6892.2,Credit Card
ORD-000779,2025-10-02,CUST-0872,SMB,South,Kochi,Sneha Iyer,Wireless Headphones,Accessories,2,6692.15,0.0,13384.3,UPI
ORD-000780,2025-08-29,CUST-0384,SMB,Central,Raipur,Kavya Nair,Webcam HD,Accessories,1,3998.01,0.05,3798.11,Credit Card
ORD-000781,2025-06-14,CUST-0596,Consumer,East,Guwahati,Aarav Sharma,Standing Desk,Office,3,21988.54,0.1,59369.06,Credit Card
ORD-000782,2025-04-23,CUST-0586,Consumer,West,Pune,Neha Kapoor,External HDD 2TB,Storage,5,6079.72,0.05,28878.67,Debit Card
ORD-000783,2025-10-09,CUST-0043,Consumer,Central,Raipur,Neha Kapoor,Laptop Air 13,Electronics,1,55168.82,0.05,52410.38,Bank Transfer
ORD-000784,2025-08-19,CUST-0184,Consumer,North,Lucknow,Sneha Iyer,Wireless Mouse,Accessories,2,2150.06,0.05,4085.11,Debit Card
ORD-000785,2025-11-27,CUST-0805,Consumer,North,Jaipur,Sneha Iyer,Laptop Air 13,Electronics,1,56071.63,0.15,47660.89,UPI
ORD-000786,2025-03-02,CUST-0310,Consumer,East,Patna,Sneha Iyer,Laptop Air 13,Electronics,3,56980.6,0.0,170941.8,Credit Card
ORD-000787,2025-10-06,CUST-0416,Consumer,West,Mumbai,Kavya Nair,External HDD 2TB,Storage,4,6104.91,0.0,24419.64,Credit Card
ORD-000788,2025-07-23,CUST-0776,Consumer,Central,Raipur,Kavya Nair,Smartphone Lite,Electronics,4,24037.98,0.05,91344.32,Debit Card
ORD-000789,2025-02-13,CUST-0461,SMB,West,Mumbai,Neha Kapoor,Smart Watch,Accessories,2,11901.23,0.2,19041.97,Credit Card
ORD-000790,2025-10-23,CUST-0348,Consumer,East,Bhubaneswar,Arjun Rao,Portable SSD 1TB,Storage,8,8763.84,0.0,70110.72,Bank Transfer
ORD-000791,2025-12-18,CUST-0582,Consumer,North,Delhi,Rohan Mehta,Webcam HD,Accessories,4,3832.17,0.05,14562.25,Credit Card
ORD-000792,2025-06-19,CUST-0210,SMB,West,Surat,Priya Verma,USB-C Hub,Accessories,3,2902.74,0.1,7837.4,Bank Transfer
ORD-000793,2025-04-07,CUST-0176,Consumer,North,Delhi,Rohan Mehta,Wireless Mouse,Accessories,3,2286.84,0.05,6517.49,UPI
ORD-000794,2025-12-19,CUST-0211,Consumer,East,Bhubaneswar,Vikram Singh,USB-C Hub,Accessories,1,2929.64,0.0,2929.64,UPI
ORD-000795,2025-08-21,CUST-0161,Consumer,West,Mumbai,Rohan Mehta,Laptop Pro 14,Electronics,1,81196.54,0.0,81196.54,Bank Transfer
ORD-000796,2025-09-02,CUST-0318,Consumer,South,Kochi,Kavya Nair,Standing Desk,Office,8,21185.85,0.15,144063.78,Credit Card
ORD-000797,2025-11-06,CUST-0207,Enterprise,East,Kolkata,Rohan Mehta,USB-C Hub,Accessories,3,2851.75,0.05,8127.49,Bank Transfer
ORD-000798,2025-02-02,CUST-0472,Consumer,West,Surat,Aarav Sharma,Portable SSD 1TB,Storage,5,8848.76,0.05,42031.61,UPI
ORD-000799,2025-05-28,CUST-0401,Enterprise,East,Bhubaneswar,Arjun Rao,Office Chair,Office,2,11743.4,0.1,21138.12,Credit Card
ORD-000800,2025-04-02,CUST-0098,SMB,Central,Raipur,Aarav Sharma,External HDD 2TB,Storage,2,6298.63,0.05,11967.4,Credit Card
ORD-000801,2025-03-22,CUST-0506,Enterprise,South,Kochi,Priya Verma,Wireless Headphones,Accessories,2,6218.38,0.1,11193.08,Debit Card
ORD-000802,2025-02-09,CUST-0213,Consumer,East,Kolkata,Kavya Nair,Webcam HD,Accessories,4,3880.87,0.0,15523.48,UPI
ORD-000803,2025-02-07,CUST-0407,SMB,South,Bengaluru,Aarav Sharma,Office Chair,Office,4,11782.85,0.05,44774.83,Debit Card
ORD-000804,2025-02-28,CUST-0085,Enterprise,North,Chandigarh,Kavya Nair,Standing Desk,Office,2,21966.47,0.1,39539.65,Credit Card
ORD-000805,2025-08-30,CUST-0302,Consumer,South,Bengaluru,Arjun Rao,Portable SSD 1TB,Storage,1,8590.94,0.15,7302.3,Credit Card
ORD-000806,2025-02-09,CUST-0732,SMB,South,Bengaluru,Sneha Iyer,Office Chair,Office,3,11336.8,0.0,34010.4,Bank Transfer
ORD-000807,2025-12-23,CUST-0400,SMB,North,Jaipur,Kavya Nair,Laptop Pro 14,Electronics,5,79688.0,0.1,358596.0,UPI
ORD-000808,2025-11-03,CUST-0205,Consumer,South,Bengaluru,Aarav Sharma,Laptop Pro 14,Electronics,2,76047.66,0.0,152095.32,Bank Transfer
ORD-000809,2025-01-15,CUST-0817,Consumer,North,Chandigarh,Rohan Mehta,Laptop Pro 14,Electronics,1,75820.43,0.1,68238.39,UPI
ORD-000810,2025-08-01,CUST-0555,Consumer,South,Kochi,Arjun Rao,27-inch Monitor,Electronics,2,17925.66,0.05,34058.75,UPI
ORD-000811,2025-04-29,CUST-0399,Consumer,North,Chandigarh,Kavya Nair,Smartphone Lite,Electronics,2,24369.58,0.0,48739.16,Credit Card
ORD-000812,2025-02-03,CUST-0421,SMB,South,Hyderabad,Kavya Nair,Office Chair,Office,3,11002.43,0.05,31356.93,UPI
ORD-000813,2025-12-31,CUST-0615,SMB,North,Jaipur,Arjun Rao,27-inch Monitor,Electronics,7,18041.09,0.05,119973.25,Credit Card
ORD-000814,2025-06-20,CUST-0070,SMB,West,Ahmedabad,Aarav Sharma,Smartphone X,Electronics,6,43476.53,0.0,260859.18,Bank Transfer
ORD-000815,2025-07-15,CUST-0022,SMB,South,Bengaluru,Vikram Singh,27-inch Monitor,Electronics,1,19403.5,0.05,18433.33,Credit Card
ORD-000816,2025-08-08,CUST-0156,Consumer,South,Kochi,Sneha Iyer,Webcam HD,Accessories,1,3899.5,0.0,3899.5,UPI
ORD-000817,2025-05-02,CUST-0285,SMB,South,Hyderabad,Aarav Sharma,External HDD 2TB,Storage,10,6433.95,0.05,61122.52,Bank Transfer
ORD-000818,2025-11-28,CUST-0211,Consumer,South,Bengaluru,Sneha Iyer,Portable SSD 1TB,Storage,1,8356.58,0.15,7103.09,Credit Card
ORD-000819,2025-11-08,CUST-0072,Consumer,West,Pune,Aarav Sharma,Portable SSD 1TB,Storage,2,8080.14,0.05,15352.27,Credit Card
ORD-000820,2025-04-15,CUST-0520,Consumer,South,Bengaluru,Arjun Rao,Smartphone X,Electronics,3,43813.61,0.15,111724.71,Bank Transfer
ORD-000821,2025-06-09,CUST-0591,SMB,East,Guwahati,Sneha Iyer,Smartphone X,Electronics,1,40945.67,0.0,40945.67,Debit Card
ORD-000822,2025-09-04,CUST-0518,Enterprise,West,Surat,Rohan Mehta,Laptop Air 13,Electronics,2,55836.0,0.05,106088.4,Bank Transfer
ORD-000823,2025-01-11,CUST-0551,Consumer,Central,Indore,Rohan Mehta,Webcam HD,Accessories,5,4064.4,0.1,18289.8,Debit Card
ORD-000824,2025-07-14,CUST-0140,Consumer,East,Guwahati,Sneha Iyer,Wireless Mouse,Accessories,1,2195.79,0.05,2086.0,Credit Card
ORD-000825,2025-04-08,CUST-0405,Consumer,West,Ahmedabad,Arjun Rao,Laptop Pro 14,Electronics,2,77933.34,0.1,140280.01,Bank Transfer
ORD-000826,2025-06-07,CUST-0395,Enterprise,North,Chandigarh,Sneha Iyer,Office Chair,Office,1,12066.34,0.15,10256.39,Bank Transfer
ORD-000827,2025-05-11,CUST-0714,Enterprise,East,Kolkata,Arjun Rao,Webcam HD,Accessories,4,3895.56,0.05,14803.13,Bank Transfer
ORD-000828,2025-05-07,CUST-0715,Consumer,North,Chandigarh,Vikram Singh,Smartphone Lite,Electronics,7,24495.74,0.05,162896.67,Bank Transfer
ORD-000829,2025-12-15,CUST-0120,Consumer,North,Delhi,Arjun Rao,Smartphone X,Electronics,3,43434.37,0.2,104242.49,Bank Transfer
ORD-000830,2025-12-28,CUST-0850,Enterprise,South,Kochi,Vikram Singh,USB-C Hub,Accessories,1,2905.28,0.15,2469.49,Debit Card
ORD-000831,2025-09-14,CUST-0112,SMB,North,Jaipur,Rohan Mehta,27-inch Monitor,Electronics,2,18336.48,0.0,36672.96,Debit Card
ORD-000832,2025-04-18,CUST-0002,SMB,West,Mumbai,Priya Verma,External HDD 2TB,Storage,3,5994.41,0.0,17983.23,Bank Transfer
ORD-000833,2025-09-26,CUST-0203,SMB,South,Kochi,Rohan Mehta,Mechanical Keyboard,Accessories,4,4443.59,0.0,17774.36,UPI
ORD-000834,2025-08-19,CUST-0266,SMB,South,Kochi,Kavya Nair,USB-C Hub,Accessories,1,2711.16,0.0,2711.16,UPI
ORD-000835,2025-11-22,CUST-0600,Consumer,North,Chandigarh,Kavya Nair,Smartphone X,Electronics,1,40169.9,0.0,40169.9,Bank Transfer
ORD-000836,2025-12-11,CUST-0809,Consumer,Central,Bhopal,Priya Verma,Webcam HD,Accessories,1,3707.82,0.1,3337.04,Credit Card
ORD-000837,2025-09-25,CUST-0485,Consumer,West,Ahmedabad,Arjun Rao,Webcam HD,Accessories,3,4001.93,0.2,9604.63,Debit Card
ORD-000838,2025-07-09,CUST-0388,Enterprise,West,Mumbai,Neha Kapoor,Office Chair,Office,10,12007.14,0.15,102060.69,Debit Card
ORD-000839,2025-02-21,CUST-0027,Consumer,South,Bengaluru,Vikram Singh,Laptop Pro 14,Electronics,3,81026.17,0.1,218770.66,Credit Card
ORD-000840,2025-07-08,CUST-0004,SMB,South,Hyderabad,Aarav Sharma,Wireless Mouse,Accessories,3,2180.89,0.05,6215.54,Debit Card
ORD-000841,2025-01-24,CUST-0814,SMB,Central,Bhopal,Neha Kapoor,Webcam HD,Accessories,3,3893.97,0.0,11681.91,Bank Transfer
ORD-000842,2025-09-01,CUST-0730,Enterprise,South,Chennai,Aarav Sharma,Office Chair,Office,6,11262.94,0.1,60819.88,Credit Card
ORD-000843,2025-09-12,CUST-0173,Consumer,West,Surat,Priya Verma,Webcam HD,Accessories,5,4090.02,0.2,16360.08,Bank Transfer
ORD-000844,2025-12-06,CUST-0109,Consumer,North,Lucknow,Aarav Sharma,27-inch Monitor,Electronics,1,18795.53,0.1,16915.98,Credit Card
ORD-000845,2025-06-17,CUST-0682,Consumer,North,Chandigarh,Kavya Nair,External HDD 2TB,Storage,1,6302.88,0.1,5672.59,UPI
ORD-000846,2025-12-21,CUST-0387,Enterprise,East,Guwahati,Arjun Rao,Smart Watch,Accessories,7,12120.82,0.1,76361.17,Credit Card
ORD-000847,2025-04-25,CUST-0763,Consumer,South,Bengaluru,Neha Kapoor,Wireless Headphones,Accessories,1,6656.38,0.0,6656.38,Credit Card
ORD-000848,2025-06-10,CUST-0434,SMB,West,Ahmedabad,Neha Kapoor,Mechanical Keyboard,Accessories,1,4516.02,0.0,4516.02,Credit Card
ORD-000849,2025-09-24,CUST-0324,SMB,West,Pune,Vikram Singh,Office Chair,Office,1,11544.04,0.05,10966.84,Credit Card
ORD-000850,2025-09-13,CUST-0614,Consumer,North,Jaipur,Vikram Singh,Office Chair,Office,3,11690.15,0.0,35070.45,UPI
ORD-000851,2025-05-21,CUST-0061,SMB,West,Ahmedabad,Rohan Mehta,Portable SSD 1TB,Storage,2,8495.77,0.15,14442.81,Credit Card
ORD-000852,2025-04-26,CUST-0307,SMB,West,Pune,Aarav Sharma,Standing Desk,Office,7,22784.91,0.1,143544.93,Bank Transfer
ORD-000853,2025-06-22,CUST-0745,SMB,Central,Nagpur,Vikram Singh,Mechanical Keyboard,Accessories,10,4450.98,0.1,40058.82,Credit Card
ORD-000854,2025-12-25,CUST-0871,Consumer,North,Jaipur,Kavya Nair,Portable SSD 1TB,Storage,1,8747.59,0.0,8747.59,Credit Card
ORD-000855,2025-10-23,CUST-0753,Consumer,South,Bengaluru,Neha Kapoor,Smartphone X,Electronics,2,40781.02,0.15,69327.73,UPI
ORD-000856,2025-12-14,CUST-0058,Enterprise,South,Bengaluru,Neha Kapoor,Webcam HD,Accessories,1,3871.57,0.2,3097.26,Bank Transfer
ORD-000857,2025-04-02,CUST-0643,Consumer,South,Kochi,Sneha Iyer,Laptop Pro 14,Electronics,2,77483.81,0.0,154967.62,UPI
ORD-000858,2025-03-02,CUST-0795,Consumer,West,Mumbai,Kavya Nair,Smartphone Lite,Electronics,2,23213.97,0.05,44106.54,Bank Transfer
ORD-000859,2025-05-21,CUST-0657,SMB,West,Pune,Aarav Sharma,Office Chair,Office,2,11020.03,0.0,22040.06,Bank Transfer
ORD-000860,2025-05-21,CUST-0306,SMB,West,Pune,Priya Verma,Standing Desk,Office,4,21965.22,0.0,87860.88,Debit Card
ORD-000861,2025-02-02,CUST-0404,Enterprise,North,Lucknow,Priya Verma,Standing Desk,Office,4,22688.31,0.0,90753.24,UPI
ORD-000862,2025-04-17,CUST-0458,Enterprise,Central,Nagpur,Priya Verma,Office Chair,Office,1,11131.93,0.05,10575.33,UPI
ORD-000863,2025-03-07,CUST-0087,Consumer,North,Delhi,Vikram Singh,USB-C Hub,Accessories,1,2898.41,0.05,2753.49,Debit Card
ORD-000864,2025-10-06,CUST-0802,Consumer,Central,Nagpur,Kavya Nair,Smartphone X,Electronics,8,41162.52,0.0,329300.16,Credit Card
ORD-000865,2025-10-23,CUST-0523,SMB,Central,Indore,Priya Verma,Wireless Mouse,Accessories,2,2167.47,0.2,3467.95,UPI
ORD-000866,2025-05-02,CUST-0566,Consumer,Central,Indore,Neha Kapoor,Laptop Pro 14,Electronics,1,81567.9,0.15,69332.71,Debit Card
ORD-000867,2025-03-07,CUST-0410,SMB,South,Kochi,Priya Verma,Standing Desk,Office,1,21739.92,0.0,21739.92,Debit Card
ORD-000868,2025-12-13,CUST-0649,Enterprise,East,Bhubaneswar,Neha Kapoor,Mechanical Keyboard,Accessories,1,4558.31,0.0,4558.31,Credit Card
ORD-000869,2025-08-03,CUST-0254,Consumer,Central,Bhopal,Vikram Singh,Portable SSD 1TB,Storage,10,8097.02,0.05,76921.69,UPI
ORD-000870,2025-09-30,CUST-0797,SMB,East,Patna,Rohan Mehta,Laptop Air 13,Electronics,2,53698.26,0.0,107396.52,Credit Card
ORD-000871,2025-05-21,CUST-0180,Consumer,North,Jaipur,Kavya Nair,Laptop Pro 14,Electronics,9,81523.91,0.0,733715.19,UPI
ORD-000872,2025-09-28,CUST-0175,SMB,North,Jaipur,Arjun Rao,Smart Watch,Accessories,5,12128.96,0.05,57612.56,Credit Card
ORD-000873,2025-06-26,CUST-0489,SMB,West,Pune,Vikram Singh,Webcam HD,Accessories,9,3936.9,0.05,33660.49,UPI
ORD-000874,2025-12-18,CUST-0055,SMB,East,Patna,Sneha Iyer,27-inch Monitor,Electronics,3,18624.99,0.0,55874.97,Bank Transfer
ORD-000875,2025-12-28,CUST-0439,Consumer,East,Bhubaneswar,Vikram Singh,Wireless Mouse,Accessories,10,2200.49,0.1,19804.41,UPI
ORD-000876,2025-06-06,CUST-0096,SMB,South,Chennai,Aarav Sharma,Mechanical Keyboard,Accessories,5,4309.51,0.1,19392.8,UPI
ORD-000877,2025-05-27,CUST-0749,Enterprise,Central,Indore,Kavya Nair,27-inch Monitor,Electronics,5,19329.53,0.0,96647.65,Bank Transfer
ORD-000878,2025-09-21,CUST-0195,Enterprise,Central,Bhopal,Arjun Rao,Office Chair,Office,6,11391.29,0.1,61512.97,Debit Card
ORD-000879,2025-05-06,CUST-0044,SMB,Central,Raipur,Rohan Mehta,Standing Desk,Office,7,22978.87,0.2,128681.67,Credit Card
ORD-000880,2025-03-31,CUST-0389,Consumer,West,Pune,Neha Kapoor,Laptop Air 13,Electronics,1,53485.08,0.05,50810.83,UPI
ORD-000881,2025-06-23,CUST-0307,SMB,East,Guwahati,Vikram Singh,External HDD 2TB,Storage,5,6421.84,0.15,27292.82,Debit Card
ORD-000882,2025-04-20,CUST-0846,SMB,Central,Bhopal,Kavya Nair,Laptop Pro 14,Electronics,3,76477.59,0.0,229432.77,Bank Transfer
ORD-000883,2025-01-30,CUST-0740,Consumer,East,Bhubaneswar,Arjun Rao,Smart Watch,Accessories,2,11528.6,0.0,23057.2,Debit Card
ORD-000884,2025-01-05,CUST-0127,Consumer,West,Surat,Aarav Sharma,Laptop Air 13,Electronics,1,58231.66,0.05,55320.08,Credit Card
ORD-000885,2025-12-03,CUST-0550,Consumer,South,Hyderabad,Priya Verma,Wireless Headphones,Accessories,2,6453.42,0.0,12906.84,Bank Transfer
ORD-000886,2025-12-03,CUST-0114,Consumer,South,Chennai,Vikram Singh,Portable SSD 1TB,Storage,1,8079.94,0.1,7271.95,UPI
ORD-000887,2025-03-10,CUST-0682,Consumer,West,Ahmedabad,Priya Verma,Mechanical Keyboard,Accessories,2,4574.79,0.0,9149.58,Bank Transfer
ORD-000888,2025-09-08,CUST-0514,Consumer,West,Surat,Rohan Mehta,27-inch Monitor,Electronics,3,18964.52,0.0,56893.56,UPI
ORD-000889,2025-02-25,CUST-0054,Consumer,South,Hyderabad,Arjun Rao,Webcam HD,Accessories,1,4004.28,0.05,3804.07,UPI
ORD-000890,2025-08-11,CUST-0747,Consumer,South,Chennai,Sneha Iyer,Wireless Mouse,Accessories,2,2144.5,0.1,3860.1,Debit Card
ORD-000891,2025-02-28,CUST-0724,Consumer,West,Mumbai,Rohan Mehta,Portable SSD 1TB,Storage,4,8439.79,0.1,30383.24,Credit Card
ORD-000892,2025-10-30,CUST-0150,SMB,South,Kochi,Aarav Sharma,Office Chair,Office,1,10969.12,0.0,10969.12,Credit Card
ORD-000893,2025-02-16,CUST-0228,Consumer,South,Hyderabad,Arjun Rao,Portable SSD 1TB,Storage,2,8613.31,0.0,17226.62,Bank Transfer
ORD-000894,2025-02-01,CUST-0729,Consumer,East,Guwahati,Sneha Iyer,27-inch Monitor,Electronics,1,18247.62,0.0,18247.62,Debit Card
ORD-000895,2025-01-25,CUST-0287,Consumer,West,Mumbai,Arjun Rao,Smartphone X,Electronics,1,40790.31,0.1,36711.28,Credit Card
ORD-000896,2025-05-10,CUST-0789,Consumer,Central,Indore,Neha Kapoor,Wireless Mouse,Accessories,2,2093.01,0.0,4186.02,Debit Card
